index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
463,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,2679,2679.00000,,,,,
464,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,,1984,1984,,,NGA,Nigeria,,2924,2924.00000,,,,,
465,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1983.0,1983,,AFR,Africa,,,1983,1983,,,NGA,Nigeria,,2577,2577.00000,,,,,
466,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,3479,3479.00000,,,,,
467,WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,,1981,1981,,,NGA,Nigeria,,3035,3035.00000,,,,,
468,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,387,,,,,,
469,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2010.0,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,0,,,,,,
470,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,0,,,,,,
471,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,0,,,,,,
472,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,5067,,,,,,
473,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,2676,,,,,,
474,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,1318,,,,,,
475,WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/52,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,6,,,,,,
476,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,11628,11628.00000,,,,,
477,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,0,0.00000,,,,,
478,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,11281,11281.00000,,,,,
479,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,13240,13240.00000,,,,,
480,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,18685,18685.00000,,,,,
481,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,,1990,1990,,,NGA,Nigeria,,42929,42929.00000,,,,,
482,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,,1989,1989,,,NGA,Nigeria,,33555,33555.00000,,,,,
483,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,34920,34920.00000,,,,,
484,WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,51316,51316.00000,,,,,
485,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2018.0,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,2095,2095.00000,,,,,
486,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,No data,,,,,,
487,WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,3544,3544.00000,,,,,
