index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
299,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,36.8,36.81564,,,,,"DHS. Nigeria Demographic and Health Survey 2018. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF. 2019.National Population Commission (NPC) [Nigeria] and ICF. "
300,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,23.3,23.30668,,,,,"MICS. Nigeria multiple indicator cluster survey 2007: Final report (MICS). Abuja, Nigeria: NBS, 2007 (and additional analysis)..National Bureau of Statistics (NBS)..  High exclusion rate"
301,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,26.7,26.74704,,,,,"DHS. Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF Macro.. "
302,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,24.2,24.23067,,,,,"MICS. Nigeria multiple indicator cluster survey 2011 (MICS): Monitoring the situation of children and women. Abuja, Nigeria, 2011 (and additional analysis)..National Bureau of Statistics.. "
303,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,31.0,30.95257,,,,,"DHS. Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis)..National Population Commission (NPC) [Nigeria] and ICF International.. "
304,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,20.6,20.56803,,,,,"SMART. Summary findings of national nutrition and health survey, 9th feb to 5th May 2014, Nigeria: SMART methods (and additional analysis)..National Bureau of Statistics and UNICEF.. "
305,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,3.3,3.25538,,,,,"DHS. Nigerian demographic and health survey 1990. Demographic and Health Surveys. Federal Office of Statistics, Lagos, Nigeria, 1992 (and additional analysis)..Federal Office of Statistics. "
306,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,5.5,5.50000,,,,,"Other. National micronutrient survey, 1993. Ibadan, Nigeria, 1996 (and additional analysis)..Federal Ministry of Health and Sociel Services.. Converted estimates"
307,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,6.3,6.30970,,,,,"DHS. Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis)..National Population Commission [Nigeria] and ORC Macro.. "
308,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,6.8,6.78729,,,,,"DHS. Nigeria Demographic and Health Survey 2018. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF. 2019.National Population Commission (NPC) [Nigeria] and ICF. "
309,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,4.4,4.43621,,,,,"DHS. Nigerian demographic and health survey 1990. Demographic and Health Surveys. Federal Office of Statistics, Lagos, Nigeria, 1992 (and additional analysis)..Federal Office of Statistics. "
310,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,38.8,38.75000,,,,,
311,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,3.1,3.13000,,,,,
312,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,66.5,66.51000,,,,,
313,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,67.7,67.67000,,,,,
314,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,2.3,2.29000,,,,,
315,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ2,Q2,,18.3,18.33000,,,,,
316,pncall3,Postnatal care visit within two days of birth (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ4,Q4,,62.0,61.96000,,,,,
317,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ4,Q4,,63.1,63.10000,,,,,
318,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ1,Q1 (Poorest),,1.8,1.82000,,,,,
319,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ3,Q3,,3.7,3.73000,,,,,
320,pnchome5,Postnatal care visit within two days of birth - born outside a health facility (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,,,,WQ5,Q5 (Richest),,12.3,12.33000,,,,,
321,pncall5,Postnatal care visit within two days of birth (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3340,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,PRLM,Primary,,,,,,,,,,,46.0,46.03000,,,,,
322,pnchome3,Postnatal care visit within two days of birth - born outside a health facility (in the three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3341,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,NHLM,None,,,,,,,,,,,1.6,1.60000,,,,,
323,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_310377,NLIS_310377,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310377,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,50.5,50.50000,,,,,
324,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_312589,NLIS_312589,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312589,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,43.0,43.00000,,,,,
325,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_312964,NLIS_312964,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312964,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,41.0,41.00000,,,,,
326,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_312964,NLIS_312964,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312964,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,38.8,38.80000,,,,,
327,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313204,NLIS_313204,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313204,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,36.4,36.40000,,,,,
328,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313157,NLIS_313157,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313157,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,36.0,36.00000,,,,,
329,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_310377,NLIS_310377,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310377,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,35.1,35.10000,,,,,
330,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313270,NLIS_313270,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313270,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,34.9,34.90000,,,,,
331,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313204,NLIS_313204,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313204,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,34.8,34.80000,,,,,
332,MDG_0000000027,Children aged <5 years stunted (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,NLIS_313270,NLIS_313270,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313270,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,32.9,32.90000,,,,,
333,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312589,NLIS_312589,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312589,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,29.1,29.10000,,,,,
334,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312964,NLIS_312964,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312964,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,26.7,26.70000,,,,,
335,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313037,NLIS_313037,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313037,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,25.7,25.70000,,,,,
336,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_312964,NLIS_312964,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=312964,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,24.8,24.80000,,,,,
337,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313157,NLIS_313157,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313157,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,24.4,24.40000,,,,,
338,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313157,NLIS_313157,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313157,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,24.1,24.10000,,,,,
339,WHOSIS_000008,Children aged <5 years underweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,NLIS_313270,NLIS_313270,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313270,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,21.3,21.30000,,,,,
340,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313204,NLIS_313204,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313204,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,17.4,17.40000,,,,,
341,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313157,NLIS_313157,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313157,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,11.0,11.00000,,,,,
342,NUTRITION_564,Children aged <5 years wasted for age (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,NLIS_313270,NLIS_313270,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=313270,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,7.9,7.90000,,,,,
343,WHOSIS_000009,Children aged <5 years overweight (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,NLIS_310377,NLIS_310377,http://apps.who.int/nutrition/landscape/mddetails.aspx?sourcecode=310377,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,3.2,3.20000,,,,,
344,WHOSIS_000006,Infants exclusively breastfed for the first six months of life (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/130,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,,,,,,,15.4,15.40000,,,,,
345,PCV3,Pneumococcal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4757,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
346,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1985,1985,,AFR,1985,1985,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,16.0,16.00000,,,,,
347,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1990,1990,,AFR,1990,1990,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,56.0,56.00000,,,,,
348,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1992,1992,,AFR,1992,1992,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,43.0,43.00000,,,,,
349,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1999,1999,,AFR,1999,1999,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,31.0,31.00000,,,,,
350,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,27.0,27.00000,,,,,
351,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,53.0,53.00000,,,,,
352,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,54.0,54.00000,,,,,
353,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,45.0,45.00000,,,,,
354,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
355,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,27.0,27.00000,,,,,
356,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,41.0,41.00000,,,,,
357,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,43.0,43.00000,,,,,
358,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,42.0,42.00000,,,,,
359,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
360,WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/96,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
361,WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/96,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
362,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1984,1984,,AFR,1984,1984,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,16.0,16.00000,,,,,
363,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1986,1986,,AFR,1986,1986,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,40.0,40.00000,,,,,
364,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,52.0,52.00000,,,,,
365,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1995,1995,,AFR,1995,1995,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,42.0,42.00000,,,,,
366,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,38.0,38.00000,,,,,
367,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,45.0,45.00000,,,,,
368,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,76.0,76.00000,,,,,
369,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,57.0,57.00000,,,,,
370,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,WB_LMI,Lower-middle-income,,NGA,Nigeria,,,,,,,,,,,,,,53.0,53.00000,,,,,
