index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
80,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,23.5 [22.9-24.2],23.50000,22.9,24.2,,,
81,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,,,,FMLE,Female,,,,,246200,246152.30000,,,,,
82,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,,,,MLE,Male,,,,,257400,257407.10000,,,,,
83,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,,,,MLE,Male,,,,,210200,210174.10000,,,,,
84,NCD_CCS_CancerRegNational,Existence of population-based cancer registry,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4479,PUBLISHED,Published,,2013.0,2013,,,,,NGA,2013,2013,Nigeria,,,,,,,,,,,Yes,,,,,,
85,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,27.9 [19.4-37.8],27.90000,19.4,37.8,,,
86,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,28.1 [21.8-35.1],28.10000,21.8,35.1,,,
87,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,27.8 [21.7-34.6],27.80000,21.7,34.6,,,
88,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,26.3 [20.7-32.1],26.30000,20.7,32.1,,,
89,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,27.2 [18.0-37.9],27.20000,18.0,37.9,,,
90,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.1 [22.2-36.9],29.10000,22.2,36.9,,,
91,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.2 [19.7-31.2],25.20000,19.7,31.2,,,
92,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.7 [15.3-30.9],22.70000,15.3,30.9,,,
93,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2003.0,2003,,AFR,Africa,,NGA,2003,2003,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,28.1 [22.6-34.2],28.10000,22.6,34.2,,,
94,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.0 [20.1-32.7],26.00000,20.1,32.7,,,
95,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,27.4 [20.4-35.5],27.40000,20.4,35.5,,,
96,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,27.9 [21.1-35.6],27.90000,21.1,35.6,,,
97,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,NGA,1992,1992,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,28.9 [22.2-36.1],28.90000,22.2,36.1,,,
98,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.8 [21.4-32.6],26.80000,21.4,32.6,,,
99,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.3 [20.7-32.7],26.30000,20.7,32.7,,,
100,BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.3 [18.9-32.7],25.30000,18.9,32.7,,,
101,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992.0,1992,,AFR,Africa,,NGA,1992,1992,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.1 [17.8-31.5],24.10000,17.8,31.5,,,
102,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.2 [16.9-28.2],22.20000,16.9,28.2,,,
103,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2003.0,2003,,AFR,Africa,,NGA,2003,2003,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.6 [16.5-27.2],21.60000,16.5,27.2,,,
104,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2010.0,2010,,AFR,Africa,,NGA,2010,2010,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,19.5 [14.6-24.8],19.50000,14.6,24.8,,,
105,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [17.5-31.7],24.20000,17.5,31.7,,,
106,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.3 [16.3-26.7],21.30000,16.3,26.7,,,
107,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.7 [16.0-25.9],20.70000,16.0,25.9,,,
108,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.4 [15.7-25.6],20.40000,15.7,25.6,,,
109,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [17.4-31.8],24.20000,17.4,31.8,,,
110,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.3 [17.7-31.7],24.30000,17.7,31.7,,,
111,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.4 [17.4-30.4],23.40000,17.4,30.4,,,
112,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997.0,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.2 [17.4-30.0],23.20000,17.4,30.0,,,
113,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1975.0,1975,,AFR,Africa,,NGA,1975,1975,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.8 [10.9-33.5],20.80000,10.9,33.5,,,
114,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.5 [12.8-32.3],21.50000,12.8,32.3,,,
115,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1983.0,1983,,AFR,Africa,,NGA,1983,1983,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.1 [15.8-31.8],23.10000,15.8,31.8,,,
116,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,NGA,1991,1991,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [17.7-31.6],24.20000,17.7,31.6,,,
117,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1979.0,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.8 [13.4-32.0],21.80000,13.4,32.0,,,
118,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.1 [14.1-31.9],22.10000,14.1,31.9,,,
119,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.6 [17.5-30.8],23.60000,17.5,30.8,,,
120,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.0 [17.3-29.6],23.00000,17.3,29.6,,,
121,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1976.0,1976,,AFR,Africa,,NGA,1976,1976,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.0 [11.6-32.8],21.00000,11.6,32.8,,,
122,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.3 [12.2-32.5],21.30000,12.2,32.5,,,
123,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.4 [16.3-31.8],23.40000,16.3,31.8,,,
124,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.6 [13.8-28.9],20.60000,13.8,28.9,,,
125,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.1 [16.1-29.3],22.10000,16.1,29.3,,,
126,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1986.0,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.9 [15.9-29.1],21.90000,15.9,29.1,,,
127,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.5 [16.6-29.4],22.50000,16.6,29.4,,,
128,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.6 [17.1-29.0],22.60000,17.1,29.0,,,
129,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.5 [17.0-28.9],22.50000,17.0,28.9,,,
130,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.9 [14.3-29.0],20.90000,14.3,29.0,,,
131,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.7 [15.5-29.1],21.70000,15.5,29.1,,,
132,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.6 [16.7-29.4],22.60000,16.7,29.4,,,
133,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991.0,1991,,AFR,Africa,,NGA,1991,1991,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.7 [16.9-29.3],22.70000,16.9,29.3,,,
134,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.9 [16.8-27.8],21.90000,16.8,27.8,,,
135,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001.0,2001,,AFR,Africa,,NGA,2001,2001,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.7 [16.7-27.5],21.70000,16.7,27.5,,,
136,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.5 [16.0-25.8],20.50000,16.0,25.8,,,
137,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2008.0,2008,,AFR,Africa,,NGA,2008,2008,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.3 [15.8-25.6],20.30000,15.8,25.6,,,
138,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,19.7 [11.6-30.1],19.70000,11.6,30.1,,,
139,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.4 [13.3-29.2],20.40000,13.3,29.2,,,
140,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.7 [16.2-26.0],20.70000,16.2,26.0,,,
141,BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,19.6 [14.8-25.2],19.60000,14.8,25.2,,,
142,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,125.4 [120.7-129.9],125.40000,120.7,129.9,,,
143,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,126.7 [119.9-133.8],126.70000,119.9,133.8,,,
144,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.5 [124.4-130.7],127.50000,124.4,130.7,,,
145,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.3 [124.2-130.4],127.30000,124.2,130.4,,,
146,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1977.0,1977,,AFR,Africa,,NGA,1977,1977,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,122.5 [114.2-131.1],122.50000,114.2,131.1,,,
147,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1984.0,1984,,AFR,Africa,,NGA,1984,1984,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,124.8 [119.5-130.2],124.80000,119.5,130.2,,,
148,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1985.0,1985,,AFR,Africa,,NGA,1985,1985,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.1 [120.0-130.2],125.10000,120.0,130.2,,,
149,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,123.8 [117.6-130.5],123.80000,117.6,130.5,,,
150,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1994.0,1994,,AFR,Africa,,NGA,1994,1994,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,127.0 [123.0-131.1],127.00000,123.0,131.1,,,
151,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2000.0,2000,,AFR,Africa,,NGA,2000,2000,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,126.7 [123.0-130.5],126.70000,123.0,130.5,,,
152,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2009.0,2009,,AFR,Africa,,NGA,2009,2009,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,124.4 [121.4-127.5],124.40000,121.4,127.5,,,
153,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1995.0,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,127.0 [123.0-131.1],127.00000,123.0,131.1,,,
154,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,126.0 [122.7-129.2],126.00000,122.7,129.2,,,
155,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2011.0,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,123.6 [120.2-127.0],123.60000,120.2,127.0,,,
156,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,122.8 [118.5-126.9],122.80000,118.5,126.9,,,
157,BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,126.8 [123.1-130.7],126.80000,123.1,130.7,,,
